Rk,Player,Nation,Position,Squad,Age,Born,90s,Goals,PK,PKatt,Shots Total,Shots on Target,FK Shots,Shots on Target %,Shots per 90,SOT per 90,Goals per Shot,Goals per SOT,xG,npxG,npxG per Shot,Goals minus xG,np Goals minus xG,Assists,xA,Assists-xA,KeyPasses,Total Passes Completed,Total Passes Attempted,Total Passes Completed%,Short Passes Completed,Short Attempted Passes,Short Passes Completed%,Medium Passes Completed,Medium Passes Attempted,Medium Passes Completed%,Long Passes Completed,Long Passes Attempted,Long Passes Completed%,Passes With LF,Passes with RF,Free Kick Passes,Through Ball Passes,Corner Kicks,Throw Ins,Passes into final third,Passes Into Penalty Box,Crosses into Penalty Box
351,Lucas Olaza,uy URU,DEF,Celta Vigo,25,1994,23.0,1,0,0,13,5,5,38.5,0.57,0.22,0.08,0.20,0.8,0.8,0.06,+0.2,+0.2,3,3.1,-0.1,25,1043,1388,75.1,12,56,21.4,831,931,89.3,200,401,49.9,1106,90,57,1,34,158,61,25,12
352,Kiko Olivas,es ESP,DEF,Valladolid,30,1988,25.0,1,0,0,4,3,0,75.0,0.16,0.12,0.25,0.33,0.7,0.7,0.18,+0.3,+0.3,0,0.2,-0.2,2,831,955,87.0,4,15,26.7,575,615,93.5,252,325,77.5,114,782,45,1,0,0,46,1,0
353,Paulo Oliveira,pt POR,DEF,Eibar,27,1992,15.7,1,0,0,9,3,0,33.3,0.57,0.19,0.11,0.33,0.9,0.9,0.10,+0.1,+0.1,0,0.0,0.0,0,366,517,70.8,1,7,14.3,173,215,80.5,192,295,65.1,37,390,14,0,0,0,45,3,0
354,Mathías Olivera,uy URU,DEF,Getafe,21,1997,9.4,0,0,0,3,0,0,0.0,0.32,0.00,0.00,0,0.4,0.4,0.13,-0.4,-0.4,1,0.2,+0.8,3,199,333,59.8,4,18,22.2,160,228,70.2,35,87,40.2,154,21,6,0,2,88,23,1,1
355,Kenneth Omeruo,ng NGA,DEF,Leganés,25,1993,16.5,1,0,0,3,1,0,33.3,0.18,0.06,0.33,1.00,0.6,0.6,0.19,+0.4,+0.4,0,0.1,-0.1,3,291,407,71.5,5,8,62.5,166,208,79.8,120,191,62.8,60,265,16,0,0,2,23,0,0
356,Javier Ontiveros,es ESP,FWD,Villarreal,21,1997,3.7,2,0,0,30,11,5,36.7,8.16,2.99,0.07,0.18,1.7,1.7,0.06,+0.3,+0.3,1,0.9,+0.1,3,171,222,77.0,4,17,23.5,146,164,89.0,21,41,51.2,33,171,2,0,7,4,12,5,1
357,Fabián Orellana,cl CHI,MID,Eibar,33,1986,20.1,6,3,3,32,13,1,40.6,1.59,0.65,0.09,0.23,5.3,3.0,0.10,+0.7,0.0,4,3.4,+0.6,32,561,771,72.8,9,41,22.0,439,537,81.8,113,193,58.5,86,633,15,1,65,15,36,14,2
358,Mikel Oyarzabal,es ESP,FWD,Real Sociedad,22,1997,21.9,7,3,3,42,15,0,35.7,1.92,0.68,0.10,0.27,6.6,4.4,0.10,+0.4,-0.4,5,4.5,+0.5,33,526,737,71.4,16,59,27.1,422,530,79.6,88,148,59.5,556,106,18,3,5,14,38,29,9
359,Fernando Pacheco,es ESP,GK,Alavés,27,1992,22.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,408,669,61.0,1,1,100.0,92,97,94.8,315,571,55.2,405,117,74,0,0,0,6,1,0
360,Daniel Parejo,es ESP,MID,Valencia,30,1989,22.6,6,5,5,19,6,12,31.6,0.84,0.27,0.05,0.17,5.0,1.2,0.06,+1.0,-0.2,3,2.7,+0.3,41,1313,1597,82.2,17,37,45.9,856,961,89.1,440,599,73.5,146,1391,125,1,101,3,161,18,1
361,Thomas Partey,gh GHA,MID,Atlético Madrid,26,1993,19.4,2,0,0,19,3,0,15.8,0.98,0.15,0.11,0.67,0.9,0.9,0.05,+1.1,+1.1,0,0.9,-0.9,14,981,1190,82.4,30,46,65.2,732,818,89.5,219,326,67.2,84,1029,41,6,15,4,130,15,0
362,Gabriel Paulista,br BRA,DEF,Valencia,28,1990,21.2,1,0,0,6,2,0,33.3,0.28,0.09,0.17,0.50,0.6,0.6,0.10,+0.4,+0.4,0,0.0,0.0,0,1016,1121,90.6,8,13,61.5,679,713,95.2,329,395,83.3,130,915,50,0,0,2,56,2,0
363,Alfonso Pedraza,es ESP,DEF,Betis,23,1996,8.7,0,0,0,8,2,0,25.0,0.92,0.23,0.00,0.00,0.4,0.4,0.05,-0.4,-0.4,0,0.6,-0.6,7,324,423,76.6,5,27,18.5,262,301,87.0,57,95,60.0,306,20,5,0,0,81,17,6,4
364,Marc Pedraza,es ESP,MID,Mallorca,32,1987,0.8,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,11,16,68.8,1,2,50.0,8,12,66.7,2,2,100.0,0,9,0,0,0,0,0,0,0
365,Pedrosa,es ESP,DEF,Espanyol,21,1998,9.4,1,0,0,12,5,0,41.7,1.28,0.53,0.08,0.20,1.5,1.5,0.13,-0.5,-0.5,0,0.4,-0.4,5,275,352,78.1,4,12,33.3,227,254,89.4,44,86,51.2,225,38,3,1,0,73,9,9,4
366,Rubén Peña,es ESP,DEF,Villarreal,28,1991,13.8,1,0,0,4,2,0,50.0,0.29,0.15,0.25,0.50,0.6,0.6,0.15,+0.4,+0.4,1,1.1,-0.1,12,687,875,78.5,10,42,23.8,539,610,88.4,138,223,61.9,115,580,10,1,0,140,49,11,4
367,Luis Perea,es ESP,FWD,Osasuna,21,1997,0.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7,7,100.0,2,2,100.0,5,5,100.0,0,0,0,2,5,0,0,0,0,0,0,0
368,Victor Perea,es ESP,DEF,Espanyol,19,2000,9.8,0,0,0,4,1,0,25.0,0.41,0.10,0.00,0.00,0.1,0.1,0.02,-0.1,-0.1,0,0.4,-0.4,9,340,490,69.4,6,36,16.7,273,336,81.3,61,118,51.7,59,295,4,1,2,112,16,10,4
369,Gonzalo Pereira Cejudo,es ESP,DEF,Levante,22,1997,0.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,5,5,100.0,0,0,0,3,3,100.0,2,2,100.0,0,5,0,0,0,0,0,0,0
370,Carles Pérez,es ESP,FWD,Barcelona,21,1998,5.3,1,0,0,14,6,0,42.9,2.66,1.14,0.07,0.17,1.0,1.0,0.07,0.0,0.0,2,0.3,+1.7,7,232,287,80.8,6,13,46.2,209,242,86.4,17,32,53.1,250,28,3,0,7,2,6,6,0
371,Iñigo Pérez,es ESP,MID,Osasuna,31,1988,5.4,1,0,0,11,3,2,27.3,2.03,0.55,0.09,0.33,0.8,0.8,0.07,+0.2,+0.2,0,0.3,-0.3,3,235,315,74.6,7,13,53.8,194,224,86.6,34,78,43.6,246,25,19,0,2,20,29,3,0
372,Juan Pérez,es ESP,GK,Osasuna,23,1996,2.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,36,66,54.5,0,0,0,11,11,100.0,25,55,45.5,7,44,13,0,0,0,3,0,0
373,Lucas Pérez,es ESP,FWD,Alavés,30,1988,19.6,10,5,5,29,11,1,37.9,1.48,0.56,0.17,0.45,8.5,4.7,0.17,+1.5,+0.3,5,4.1,+0.9,39,323,495,65.3,9,23,39.1,245,325,75.4,69,147,46.9,409,61,28,5,38,6,23,18,2
374,Rubén Pérez,es ESP,MID,Leganés,30,1989,15.4,0,0,0,12,2,0,16.7,0.78,0.13,0.00,0.00,0.2,0.2,0.02,-0.2,-0.2,0,0.1,-0.1,5,526,687,76.6,10,29,34.5,389,464,83.8,127,194,65.5,28,597,16,0,0,2,58,8,0
375,Pablo Piatti,ar ARG,DEF,Espanyol,30,1989,0.6,0,0,0,3,0,0,0.0,5.09,0.00,0.00,0,0.1,0.1,0.03,-0.1,-0.1,0,0.0,0.0,0,21,29,72.4,0,0,0,19,19,100.0,2,10,20.0,25,2,2,0,3,1,3,0,0
376,Cristiano Piccini,it ITA,DEF,Valencia,26,1992,0.8,0,0,0,1,0,0,0.0,1.20,0.00,0.00,0,0.1,0.1,0.07,-0.1,-0.1,0,0.0,0.0,0,41,51,80.4,1,1,100.0,33,33,100.0,7,17,41.2,8,37,0,0,0,5,2,2,1
377,Tomás Pina Isla,es ESP,MID,Alavés,31,1987,10.0,1,0,0,1,1,0,100.0,0.10,0.10,1.00,1.00,0.8,0.8,0.79,+0.2,+0.2,0,0.4,-0.4,2,274,333,82.3,9,15,60.0,220,254,86.6,45,64,70.3,139,154,5,0,0,5,26,1,0
378,Pipa,es ESP,DEF,Espanyol,21,1998,1.3,0,0,0,1,1,0,100.0,0.78,0.78,0.00,0.00,0.4,0.4,0.37,-0.4,-0.4,0,0.0,0.0,1,34,50,68.0,0,2,0.0,27,33,81.8,7,15,46.7,5,31,2,0,0,12,0,0,0
379,Gerard Piqué,es ESP,DEF,Barcelona,32,1987,22.7,1,0,0,8,3,1,37.5,0.35,0.13,0.13,0.33,1.3,1.3,0.16,-0.3,-0.3,0,0.5,-0.5,4,1572,1699,92.5,11,20,55.0,1052,1101,95.5,509,578,88.1,80,1511,70,2,0,6,124,2,0
380,Óscar Plano,es ESP,MID,Valladolid,28,1991,20.7,3,0,0,34,12,0,35.3,1.64,0.58,0.09,0.25,3.9,3.9,0.12,-0.9,-0.9,2,2.4,-0.4,18,414,571,72.5,9,31,29.0,336,426,78.9,69,114,60.5,424,78,4,5,6,3,42,13,5
381,Pere Pons,es ESP,MID,Alavés,26,1993,7.7,1,0,0,4,1,0,25.0,0.52,0.13,0.25,1.00,0.2,0.2,0.05,+0.8,+0.8,1,0.9,+0.1,5,207,279,74.2,6,17,35.3,167,209,79.9,34,53,64.2,45,194,2,2,0,1,6,3,1
382,Pedro Porro,es ESP,DEF,Valladolid,19,1999,7.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.2,-0.2,4,200,306,65.4,5,28,17.9,157,192,81.8,38,86,44.2,11,205,5,1,0,72,12,7,3
383,Francisco Portillo,es ESP,MID,Getafe,29,1990,3.7,0,0,0,3,1,0,33.3,0.81,0.27,0.00,0.00,0.3,0.3,0.10,-0.3,-0.3,1,0.7,+0.3,6,106,149,71.1,5,13,38.5,86,108,79.6,15,28,53.6,9,133,1,1,1,2,15,7,0
384,Portu,es ESP,FWD,Real Sociedad,27,1992,18.5,7,0,1,28,12,0,42.9,1.51,0.65,0.25,0.58,4.9,4.2,0.15,+2.1,+2.8,6,4.4,+1.6,26,311,463,67.2,11,31,35.5,260,344,75.6,40,88,45.5,19,401,15,0,28,3,20,15,4
385,Sergio Postigo,es ESP,DEF,Levante,30,1988,18.5,1,0,0,4,2,0,50.0,0.22,0.11,0.25,0.50,0.6,0.6,0.16,+0.4,+0.4,0,0.2,-0.2,5,575,693,83.0,5,14,35.7,377,409,92.2,193,270,71.5,85,574,35,3,0,3,41,5,0
386,Darío Poveda,es ESP,FWD,Atlético Madrid,22,1997,0.1,0,0,0,1,0,0,0.0,12.86,0.00,0.00,0,0.1,0.1,0.15,-0.1,-0.1,0,0.0,0.0,0,3,4,75.0,0,0,0,3,4,75.0,0,0,0,0,3,0,0,0,0,0,0,0
387,Alejandro Pozo Pozo,es ESP,DEF,Mallorca,20,1999,3.7,0,0,0,1,0,0,0.0,0.27,0.00,0.00,0,0.0,0.0,0.01,0.0,0.0,0,0.2,-0.2,3,120,168,71.4,4,8,50.0,103,126,81.7,13,34,38.2,24,112,3,0,0,27,1,2,1
388,Alejandro Pozo Pozo,es ESP,FWD,Sevilla,20,1999,0.4,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,10,14,71.4,0,1,0.0,9,12,75.0,1,1,100.0,3,11,0,0,0,0,3,0,0
389,Abdón Prats,es ESP,FWD,Mallorca,26,1992,1.7,0,0,1,6,4,0,66.7,3.62,2.42,0.00,0.00,1.3,0.5,0.09,-1.3,-0.5,0,0.0,0.0,0,21,34,61.8,1,3,33.3,18,26,69.2,2,5,40.0,14,2,0,0,0,0,3,0,0
390,Andrés Prieto,es ESP,GK,Espanyol,25,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Antonio Puertas,es ESP,FWD,Granada,27,1992,19.4,5,0,0,33,10,0,30.3,1.70,0.51,0.15,0.50,5.8,5.8,0.18,-0.8,-0.8,0,0.5,-0.5,6,361,513,70.4,12,38,31.6,311,393,79.1,38,82,46.3,107,325,5,0,1,10,13,5,2
392,Riqui Puig,es ESP,MID,Barcelona,19,1999,0.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.2,-0.2,1,40,43,93.0,2,3,66.7,28,28,100.0,10,12,83.3,2,40,0,0,1,0,3,2,0
393,Quini,es ESP,DEF,Granada,29,1989,8.0,0,0,0,10,0,0,0.0,1.25,0.00,0.00,0,0.2,0.2,0.02,-0.2,-0.2,0,0.2,-0.2,6,230,298,77.2,7,21,33.3,185,210,88.1,38,67,56.7,63,153,2,0,0,63,18,3,2
394,Xavi Quintillà,es ESP,DEF,Villarreal,22,1996,15.3,0,0,0,3,1,2,33.3,0.20,0.07,0.00,0.00,0.2,0.2,0.08,-0.2,-0.2,2,1.4,+0.6,19,741,913,81.2,21,39,53.8,605,668,90.6,115,206,55.8,683,41,10,0,3,144,36,17,9
395,Quique,es ESP,FWD,Eibar,29,1990,4.1,0,0,0,6,1,0,16.7,1.48,0.25,0.00,0.00,0.4,0.4,0.07,-0.4,-0.4,1,0.2,+0.8,4,66,89,74.2,3,6,50.0,54,69,78.3,9,14,64.3,49,14,0,1,0,0,3,3,1
396,Nemanja Radoja,rs SRB,MID,Levante,26,1993,15.2,1,0,0,3,2,0,66.7,0.20,0.13,0.33,0.50,0.2,0.2,0.05,+0.8,+0.8,0,0.7,-0.7,5,552,627,88.0,4,15,26.7,424,466,91.0,124,146,84.9,118,448,10,0,0,1,33,4,0
397,Rafinha,br BRA,MID,Celta Vigo,26,1993,14.5,2,0,0,20,6,0,30.0,1.38,0.41,0.10,0.33,1.3,1.3,0.07,+0.7,+0.7,1,1.1,-0.1,14,711,822,86.5,24,45,53.3,554,609,91.0,133,168,79.2,658,116,22,3,4,5,61,19,1
398,Rafinha,br BRA,FWD,Barcelona,26,1993,2.1,0,0,0,6,1,0,16.7,2.89,0.48,0.00,0.00,0.5,0.5,0.08,-0.5,-0.5,0,0.4,-0.4,6,142,164,86.6,2,5,40.0,117,127,92.1,23,32,71.9,135,23,2,0,6,2,7,5,2
399,Baba Rahman,gh GHA,DEF,Mallorca,25,1994,1.2,0,0,0,1,0,0,0.0,0.83,0.00,0.00,0,0.0,0.0,0.05,0.0,0.0,0,0.0,0.0,0,42,60,70.0,0,1,0.0,32,40,80.0,10,19,52.6,27,9,0,0,0,18,2,1,0
400,Antonio Raillo,es ESP,DEF,Mallorca,27,1991,20.2,1,0,0,13,2,0,15.4,0.64,0.10,0.08,0.50,1.8,1.8,0.14,-0.8,-0.8,0,0.1,-0.1,2,620,741,83.7,7,12,58.3,390,433,90.1,223,296,75.3,190,468,33,0,0,3,29,1,0
401,Ivan Rakitić,hr CRO,MID,Barcelona,31,1988,9.8,0,0,0,16,4,0,25.0,1.64,0.41,0.00,0.00,1.4,1.4,0.08,-1.4,-1.4,3,0.7,+2.3,7,733,822,89.2,26,36,72.2,581,638,91.1,126,148,85.1,84,696,20,6,11,9,64,11,0
402,Sandro Ramírez,es ESP,FWD,Valladolid,24,1995,10.1,2,0,1,30,11,3,36.7,2.98,1.09,0.07,0.18,3.8,3.0,0.10,-1.8,-1.0,1,1.3,-0.3,8,181,247,73.3,8,15,53.3,139,176,79.0,34,56,60.7,26,198,0,0,8,1,11,4,1
403,Iván Ramis,es ESP,DEF,Eibar,34,1984,5.1,1,0,0,4,2,0,50.0,0.79,0.39,0.25,0.50,0.2,0.2,0.06,+0.8,+0.8,0,0.0,0.0,0,166,198,83.8,1,1,100.0,86,94,91.5,79,103,76.7,29,145,13,0,0,0,8,0,0
404,Adrián Ramos,co COL,FWD,Granada,33,1986,2.5,0,0,0,6,2,0,33.3,2.43,0.81,0.00,0.00,0.5,0.5,0.08,-0.5,-0.5,0,0.1,-0.1,1,49,75,65.3,3,7,42.9,41,59,69.5,5,9,55.6,15,34,0,0,0,0,10,2,0
405,Sergio Ramos,es ESP,DEF,Real Madrid,33,1986,22.7,5,3,3,24,8,2,33.3,1.06,0.35,0.08,0.25,5.5,3.2,0.13,-0.5,-1.2,0,0.1,-0.1,2,1316,1443,91.2,17,31,54.8,839,897,93.5,460,515,89.3,196,1144,45,3,0,4,137,6,1
406,Raúl,es ESP,FWD,Betis,18,2000,0.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4,7,57.1,0,0,0,4,7,57.1,0,0,0,0,5,0,0,0,0,0,0,0
407,Recio,es ESP,MID,Leganés,28,1991,14.4,0,0,0,19,6,0,31.6,1.32,0.42,0.00,0.00,1.1,1.1,0.06,-1.1,-1.1,0,0.3,-0.3,10,611,703,86.9,17,32,53.1,480,517,92.8,114,154,74.0,21,654,26,0,3,1,56,3,1
408,Sergio Reguilón,es ESP,DEF,Sevilla,22,1996,19.8,1,0,0,21,4,0,19.0,1.06,0.20,0.05,0.25,1.3,1.3,0.06,-0.3,-0.3,4,3.6,+0.4,33,994,1279,77.7,14,49,28.6,819,950,86.2,161,280,57.5,952,112,16,1,1,171,64,30,18
409,Manolo Reina,es ESP,GK,Mallorca,34,1985,24.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,505,797,63.4,3,4,75.0,242,242,100.0,260,551,47.2,58,552,75,0,0,1,10,0,0
410,Álex Remiro,es ESP,GK,Real Sociedad,24,1995,17.0,0,0,0,1,0,0,0.0,0.06,0.00,0.00,0,0.1,0.1,0.14,-0.1,-0.1,0,0.0,0.0,0,480,633,75.8,1,1,100.0,247,247,100.0,232,385,60.3,91,464,64,0,0,0,2,0,0
411,Luis Rioja,es ESP,MID,Alavés,25,1993,12.5,0,0,0,6,1,0,16.7,0.48,0.08,0.00,0.00,0.2,0.2,0.04,-0.2,-0.2,0,1.9,-1.9,14,196,290,67.6,4,23,17.4,173,208,83.2,19,59,32.2,235,23,7,0,4,7,10,9,4
412,Rodrigo Riquelme,es ESP,MID,Atlético Madrid,19,2000,0.1,0,0,0,1,0,0,0.0,7.50,0.00,0.00,0,0.1,0.1,0.11,-0.1,-0.1,0,0.0,0.0,0,1,3,33.3,0,0,0,1,2,50.0,0,1,0.0,0,3,0,0,0,0,1,0,0
413,Cristian Rivera,es ESP,MID,Leganés,22,1997,3.4,0,0,0,1,0,0,0.0,0.29,0.00,0.00,0,0.0,0.0,0.04,0.0,0.0,0,0.1,-0.1,1,114,132,86.4,0,1,0.0,85,96,88.5,29,35,82.9,16,105,3,0,0,0,13,1,1
414,Sergi Roberto,es ESP,DEF,Barcelona,27,1992,19.3,1,0,0,6,2,0,33.3,0.31,0.10,0.17,0.50,0.5,0.5,0.08,+0.5,+0.5,2,1.6,+0.4,19,1379,1508,91.4,34,61,55.7,1188,1259,94.4,157,188,83.5,187,1177,12,9,2,85,81,23,2
415,Joel Robles,es ESP,GK,Betis,29,1990,23.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,629,844,74.5,4,4,100.0,346,350,98.9,279,490,56.9,86,635,78,0,0,1,11,0,0
416,Marc Roca,es ESP,MID,Espanyol,22,1996,23.0,2,2,2,21,2,0,9.5,0.91,0.09,0.00,0.00,2.1,0.5,0.03,-0.1,-0.5,1,1.3,-0.3,18,963,1201,80.2,17,41,41.5,662,758,87.3,284,402,70.6,887,219,35,5,6,0,159,15,2
417,Rubén Rochina,es ESP,MID,Levante,28,1991,14.0,4,0,0,45,10,3,22.2,3.21,0.71,0.09,0.40,2.0,2.0,0.04,+2.0,+2.0,0,1.5,-1.5,16,460,650,70.8,4,18,22.2,328,388,84.5,128,244,52.5,524,84,23,8,24,11,66,12,5
418,Rodrigo,es ESP,FWD,Valencia,28,1991,15.2,2,0,0,28,10,0,35.7,1.84,0.66,0.07,0.20,4.1,4.1,0.15,-2.1,-2.1,7,4.3,+2.7,22,365,471,77.5,10,21,47.6,283,342,82.7,72,108,66.7,370,47,1,4,0,3,42,17,4
419,Kévin Rodrigues,pt POR,DEF,Real Sociedad,25,1994,0.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4,7,57.1,0,2,0.0,4,5,80.0,0,0,0,5,1,0,0,0,0,0,0,0
420,Kévin Rodrigues,pt POR,DEF,Leganés,25,1994,13.1,1,0,0,11,6,1,54.5,0.84,0.46,0.09,0.17,0.7,0.7,0.06,+0.3,+0.3,2,2.3,-0.3,20,289,439,65.8,6,29,20.7,224,274,81.8,59,136,43.4,297,62,18,1,20,37,14,12,6
421,Óscar Rodríguez Arnaiz,es ESP,MID,Leganés,21,1998,16.6,5,0,0,39,17,11,43.6,2.35,1.02,0.13,0.29,2.2,2.2,0.06,+2.8,+2.8,1,2.2,-1.2,20,396,589,67.2,17,44,38.6,302,383,78.9,77,162,47.5,76,475,20,3,30,1,31,16,6
422,Ángel Rodríguez,es ESP,FWD,Getafe,32,1987,11.1,10,1,1,36,16,0,44.4,3.26,1.45,0.25,0.56,4.9,4.1,0.11,+5.1,+4.9,2,1.3,+0.7,10,139,229,60.7,6,14,42.9,114,172,66.3,19,43,44.2,30,168,1,0,0,2,12,7,2
423,Dani Rodríguez,es ESP,MID,Mallorca,31,1988,22.5,4,1,1,35,8,0,22.9,1.56,0.36,0.09,0.38,4.0,3.2,0.09,0.0,-0.2,1,1.2,-0.2,19,562,689,81.6,24,48,50.0,434,493,88.0,104,148,70.3,121,520,22,1,5,3,61,14,1
424,Guido Rodríguez,ar ARG,MID,Betis,25,1994,1.8,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,57,66,86.4,0,2,0.0,45,50,90.0,12,14,85.7,6,53,2,0,0,0,2,0,0
425,James Rodríguez,co COL,MID,Real Madrid,28,1991,3.8,1,0,0,9,1,1,11.1,2.38,0.26,0.11,1.00,0.9,0.9,0.10,+0.1,+0.1,1,1.8,-0.8,13,207,263,78.7,9,16,56.3,148,167,88.6,50,80,62.5,243,10,11,4,13,4,28,10,0
426,Rodrygo,br BRA,FWD,Real Madrid,18,2001,7.4,2,0,0,11,5,0,45.5,1.49,0.68,0.18,0.40,1.8,1.8,0.16,+0.2,+0.2,0,0.9,-0.9,11,290,342,84.8,6,14,42.9,265,295,89.8,19,33,57.6,22,307,1,1,1,4,10,10,4
427,Facundo Roncaglia,ar ARG,DEF,Osasuna,32,1987,9.3,1,0,0,2,1,0,50.0,0.21,0.11,0.50,1.00,0.0,0.0,0.01,+1.0,+1.0,0,0.1,-0.1,2,336,416,80.8,3,8,37.5,214,239,89.5,119,169,70.4,51,275,14,1,0,34,21,3,0
428,Roberto Rosales,ve VEN,DEF,Leganés,30,1988,12.5,0,0,0,2,0,1,0.0,0.16,0.00,0.00,0,0.1,0.1,0.03,-0.1,-0.1,1,1.6,-0.6,13,366,552,66.3,7,31,22.6,283,340,83.2,76,181,42.0,83,289,5,0,6,139,25,3,1
429,Rubén,es ESP,GK,Osasuna,35,1984,12.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,199,365,54.5,0,0,0,48,48,100.0,151,317,47.6,14,264,36,0,0,0,7,0,0
430,Waldo Rubio,es ESP,MID,Valladolid,23,1995,4.9,0,0,0,9,2,0,22.2,1.83,0.41,0.00,0.00,0.3,0.3,0.03,-0.3,-0.3,1,0.4,+0.6,7,91,151,60.3,1,17,5.9,78,99,78.8,12,35,34.3,21,116,2,0,0,2,10,2,2
431,Aitor Ruibal,es ESP,DEF,Leganés,23,1996,4.4,0,0,0,4,0,0,0.0,0.90,0.00,0.00,0,0.3,0.3,0.08,-0.3,-0.3,0,0.4,-0.4,4,116,150,77.3,6,10,60.0,99,112,88.4,11,28,39.3,15,120,2,0,1,7,9,2,1
432,Jorge Sáenz,es ESP,DEF,Celta Vigo,22,1996,1.4,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,75,85,88.2,0,0,0,42,44,95.5,33,41,80.5,16,61,3,2,0,0,1,0,0
433,Borja Sainz,es ESP,MID,Alavés,18,2001,3.5,0,0,0,6,4,0,66.7,1.72,1.15,0.00,0.00,0.9,0.9,0.15,-0.9,-0.9,0,0.3,-0.3,3,52,71,73.2,4,8,50.0,42,49,85.7,6,14,42.9,7,57,0,0,0,1,3,2,0
434,Yannis Salibur,fr FRA,FWD,Mallorca,28,1991,0.6,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,21,26,80.8,1,1,100.0,20,24,83.3,0,1,0.0,16,8,0,0,0,0,2,2,0
435,Mohammed Salisu,gh GHA,DEF,Valladolid,20,1999,24.3,1,0,0,5,1,0,20.0,0.21,0.04,0.20,1.00,1.0,1.0,0.20,0.0,0.0,1,0.1,+0.9,2,723,863,83.8,4,12,33.3,497,544,91.4,222,307,72.3,694,86,22,1,0,3,34,1,1
436,Fede San Emeterio,es ESP,MID,Valladolid,22,1997,10.9,0,0,0,1,0,0,0.0,0.09,0.00,0.00,0,0.0,0.0,0.03,0.0,0.0,0,0.1,-0.1,4,348,412,84.5,6,11,54.5,256,288,88.9,86,113,76.1,32,330,7,0,0,0,25,1,0
437,Mikel San José,es ESP,MID,Athletic Bilbao,30,1989,3.9,0,0,0,6,1,0,16.7,1.53,0.25,0.00,0.00,0.6,0.6,0.10,-0.6,-0.6,0,0.0,0.0,1,93,125,74.4,3,7,42.9,74,89,83.1,16,29,55.2,20,86,1,0,0,0,4,2,0
438,Oihan Sancet,es ESP,MID,Athletic Bilbao,19,2000,3.4,0,0,0,5,2,0,40.0,1.46,0.58,0.00,0.00,0.3,0.3,0.06,-0.3,-0.3,1,0.4,+0.6,4,76,93,81.7,3,7,42.9,58,67,86.6,15,19,78.9,5,78,0,1,1,0,6,0,0
439,Germán Sánchez,es ESP,DEF,Granada,32,1986,16.7,2,0,0,8,3,0,37.5,0.48,0.18,0.25,0.67,1.2,1.2,0.15,+0.8,+0.8,0,0.0,0.0,0,474,572,82.9,3,4,75.0,284,324,87.7,187,244,76.6,102,405,24,0,0,4,11,1,0
440,Manuel Sánchez,es ESP,DEF,Atlético Madrid,18,2000,0.7,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.1,-0.1,2,16,21,76.2,1,1,100.0,13,17,76.5,2,3,66.7,13,2,0,0,0,4,0,2,1
441,Víctor Sánchez,es ESP,MID,Espanyol,31,1987,15.6,0,0,0,6,0,1,0.0,0.38,0.00,0.00,0,0.2,0.2,0.03,-0.2,-0.2,1,1.0,0.0,22,648,835,77.6,13,26,50.0,484,568,85.2,151,241,62.7,144,607,42,0,22,15,56,7,2
