Rk,Player,Nation,Position,Squad,Age,Born,90s,Goals,PK,PKatt,Shots Total,Shots on Target,FK Shots,Shots on Target %,Shots per 90,SOT per 90,Goals per Shot,Goals per SOT,xG,npxG,npxG per Shot,Goals minus xG,np Goals minus xG,Assists,xA,Assists-xA,KeyPasses,Total Passes Completed,Total Passes Attempted,Total Passes Completed%,Short Passes Completed,Short Attempted Passes,Short Passes Completed%,Medium Passes Completed,Medium Passes Attempted,Medium Passes Completed%,Long Passes Completed,Long Passes Attempted,Long Passes Completed%,Passes With LF,Passes with RF,Free Kick Passes,Through Ball Passes,Corner Kicks,Throw Ins,Passes into final third,Passes Into Penalty Box,Crosses into Penalty Box
345,Giovanni Reyna,us USA,MID,Dortmund,16,2002,1.2,0,0,0,3,1,0,33.3,2.57,0.86,0.00,0.00,0.1,0.1,0.03,-0.1,-0.1,0,0.4,-0.4,1,65,78,83.3,3,5,60.0,55,65,84.6,7,8,87.5,12,62,0,0,0,1,5,1,0
346,Marco Richter,de GER,MID,Augsburg,21,1997,16.4,4,0,0,50,14,4,28.0,3.05,0.86,0.08,0.29,4.3,4.3,0.09,-0.3,-0.3,2,1.7,+0.3,13,215,366,58.7,9,28,32.1,155,235,66.0,51,103,49.5,98,232,2,7,4,5,19,11,2
347,Marcel Risse,de GER,MID,Köln,29,1989,1.4,0,0,0,1,0,1,0.0,0.71,0.00,0.00,0,0.1,0.1,0.12,-0.1,-0.1,2,0.5,+1.5,6,35,70,50.0,0,7,0.0,22,30,73.3,13,33,39.4,3,62,2,0,6,5,2,2,0
348,Marlon Ritter,de GER,MID,Paderborn 07,24,1994,0.6,0,0,0,5,2,1,40.0,8.18,3.27,0.00,0.00,0.2,0.2,0.05,-0.2,-0.2,0,0.0,0.0,1,20,35,57.1,0,0,0,15,21,71.4,5,14,35.7,0,32,3,0,7,1,3,0,0
349,Sebastian Rode,de GER,MID,Eint Frankfurt,28,1990,12.8,2,0,0,8,4,0,50.0,0.62,0.31,0.25,0.50,0.7,0.7,0.09,+1.3,+1.3,0,0.4,-0.4,8,544,651,83.6,15,29,51.7,387,437,88.6,142,185,76.8,113,472,12,0,4,5,49,11,2
350,Jérôme Roussillon,fr FRA,DEF,Wolfsburg,26,1993,19.6,1,0,0,18,4,0,22.2,0.92,0.20,0.06,0.25,0.8,0.8,0.04,+0.2,+0.2,1,1.8,-0.8,16,598,829,72.1,9,41,22.0,483,584,82.7,106,204,52.0,514,82,6,0,0,178,34,17,9
351,Sebastian Rudy,de GER,MID,Hoffenheim,29,1990,21.4,1,0,0,18,5,0,27.8,0.84,0.23,0.06,0.20,1.0,1.0,0.05,0.0,0.0,3,2.7,+0.3,35,891,1105,80.6,14,39,35.9,690,796,86.7,187,270,69.3,108,897,28,0,31,36,86,12,1
352,Lukas Rupp,de GER,MID,Hoffenheim,28,1991,3.8,0,0,0,5,0,0,0.0,1.32,0.00,0.00,0,0.3,0.3,0.05,-0.3,-0.3,0,0.1,-0.1,1,135,155,87.1,3,6,50.0,121,134,90.3,11,15,73.3,23,125,0,0,0,1,17,2,0
353,Julian Ryerson,no NOR,DEF,Union Berlin,21,1997,2.5,0,0,0,1,0,0,0.0,0.40,0.00,0.00,0,0.5,0.5,0.54,-0.5,-0.5,0,0.1,-0.1,1,76,110,69.1,1,11,9.1,65,76,85.5,10,23,43.5,5,62,0,0,0,33,3,0,0
354,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,26,1992,8.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,195,289,67.5,0,0,0,94,95,98.9,101,194,52.1,21,216,16,0,0,0,9,0,0
355,João Victor Santos Sá,br BRA,FWD,Wolfsburg,25,1994,12.7,1,0,0,25,8,0,32.0,1.98,0.63,0.04,0.13,3.1,3.1,0.12,-2.1,-2.1,0,0.3,-0.3,9,217,299,72.6,8,21,38.1,181,234,77.4,28,44,63.6,46,206,1,1,2,3,14,2,1
356,Abdelhamid Sabiri,de GER,MID,Paderborn 07,22,1996,7.8,3,1,1,23,9,7,39.1,2.95,1.15,0.09,0.22,2.1,1.4,0.06,+0.9,+0.6,1,0.4,+0.6,6,222,278,79.9,9,14,64.3,164,188,87.2,49,76,64.5,36,217,10,0,0,0,22,2,0
357,Marcel Sabitzer,at AUT,MID,RB Leipzig,25,1994,20.7,8,0,0,55,18,7,32.7,2.65,0.87,0.15,0.44,5.7,5.7,0.10,+2.3,+2.3,5,3.6,+1.4,46,819,1114,73.5,26,75,34.7,641,776,82.6,152,263,57.8,156,822,19,4,16,75,81,38,2
358,Nuri Şahin,tr TUR,MID,Werder Bremen,30,1988,14.0,0,0,0,11,1,2,9.1,0.79,0.07,0.00,0.00,0.3,0.3,0.03,-0.3,-0.3,3,2.9,+0.1,28,590,775,76.1,13,31,41.9,426,483,88.2,151,261,57.9,581,139,65,2,49,0,59,7,0
359,Roland Sallai,hu HUN,FWD,Freiburg,22,1997,5.0,0,0,0,13,3,0,23.1,2.59,0.60,0.00,0.00,0.8,0.8,0.06,-0.8,-0.8,0,0.4,-0.4,5,102,144,70.8,1,12,8.3,92,111,82.9,9,21,42.9,41,94,1,0,0,2,4,3,0
360,Diadie Samassékou,ml MLI,MID,Hoffenheim,23,1996,7.0,0,0,0,3,1,0,33.3,0.43,0.14,0.00,0.00,0.1,0.1,0.04,-0.1,-0.1,0,0.1,-0.1,4,251,308,81.5,2,12,16.7,204,234,87.2,45,62,72.6,36,239,2,0,0,0,15,3,0
361,Renato Sanches,pt POR,MID,Bayern Munich,21,1997,0.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,7,8,87.5,0,0,0,7,7,100.0,0,1,0.0,0,8,0,0,0,0,0,0,0
362,Jadon Sancho,eng ENG,FWD,Dortmund,19,2000,18.8,13,0,0,39,23,0,59.0,2.07,1.22,0.33,0.57,6.0,6.0,0.15,+7.0,+7.0,14,6.8,+7.2,49,971,1173,82.8,17,52,32.7,860,977,88.0,94,144,65.3,154,973,7,8,38,16,47,40,5
363,Salif Sané,sn SEN,DEF,Schalke 04,28,1990,7.5,2,0,0,7,3,0,42.9,0.93,0.40,0.29,0.67,0.5,0.5,0.08,+1.5,+1.5,1,0.3,+0.7,1,367,415,88.4,4,8,50.0,229,250,91.6,134,157,85.4,81,293,32,0,0,0,16,1,0
364,Marcelo Saracchi,uy URU,DEF,RB Leipzig,21,1998,2.0,1,0,0,3,1,0,33.3,1.53,0.51,0.33,1.00,0.4,0.4,0.14,+0.6,+0.6,0,0.3,-0.3,4,91,127,71.7,0,2,0.0,75,89,84.3,16,36,44.4,95,5,1,0,0,18,6,3,1
365,Josh Sargent,us USA,FWD,Werder Bremen,19,2000,8.5,2,0,0,15,7,0,46.7,1.77,0.83,0.13,0.29,2.2,2.2,0.15,-0.2,-0.2,2,0.3,+1.7,4,147,198,74.2,6,18,33.3,127,159,79.9,14,21,66.7,28,132,0,0,0,3,5,3,1
366,Louis Schaub,at AUT,MID,Köln,24,1994,7.0,1,0,0,9,5,0,55.6,1.29,0.72,0.11,0.20,0.6,0.6,0.07,+0.4,+0.4,1,1.3,-0.3,11,220,281,78.3,8,21,38.1,185,213,86.9,27,47,57.4,216,40,4,1,18,10,17,2,0
367,Patrik Schick,cz CZE,FWD,RB Leipzig,23,1996,8.1,6,0,0,26,11,0,42.3,3.22,1.36,0.23,0.55,3.4,3.4,0.13,+2.6,+2.6,2,1.6,+0.4,10,113,181,62.4,9,20,45.0,101,143,70.6,3,18,16.7,101,31,0,1,0,4,7,3,0
368,Julian Schieber,de GER,FWD,Augsburg,30,1989,0.5,0,0,0,1,1,0,100.0,2.20,2.20,0.00,0.00,0.0,0.0,0.04,0.0,0.0,0,0.0,0.0,0,11,14,78.6,2,2,100.0,9,12,75.0,0,0,0,11,2,0,0,0,0,1,1,0
369,Kingsley Schindler,de GER,FWD,Köln,26,1993,8.9,0,0,0,13,2,0,15.4,1.46,0.22,0.00,0.00,0.9,0.9,0.07,-0.9,-0.9,2,0.6,+1.4,9,133,221,60.2,5,19,26.3,102,152,67.1,26,50,52.0,35,159,1,1,0,4,8,8,2
370,Xaver Schlager,at AUT,MID,Wolfsburg,21,1997,10.6,1,0,0,19,7,0,36.8,1.78,0.66,0.05,0.14,0.9,0.9,0.05,+0.1,+0.1,2,1.9,+0.1,13,304,394,77.2,10,28,35.7,238,283,84.1,56,83,67.5,235,127,2,1,0,3,36,9,1
371,Keven Schlotterbeck,de GER,DEF,Union Berlin,22,1997,11.6,0,0,0,5,1,0,20.0,0.43,0.09,0.00,0.00,0.2,0.2,0.05,-0.2,-0.2,0,0.0,0.0,0,352,428,82.2,4,9,44.4,178,199,89.4,170,220,77.3,273,103,15,0,0,1,25,2,1
372,Nico Schlotterbeck,de GER,DEF,Freiburg,19,1999,3.9,0,0,0,3,1,0,33.3,0.77,0.26,0.00,0.00,0.1,0.1,0.05,-0.1,-0.1,0,0.1,-0.1,2,139,175,79.4,0,5,0.0,96,106,90.6,43,64,67.2,135,24,11,0,0,2,8,0,0
373,Marcel Schmelzer,de GER,FWD,Dortmund,31,1988,0.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,3,33.3,0,1,0.0,1,2,50.0,0,0,0,3,0,0,0,0,0,0,0,0
374,Jonathan Schmid,fr FRA,DEF,Freiburg,29,1990,21.9,4,0,0,30,13,9,43.3,1.37,0.59,0.13,0.31,2.6,2.6,0.09,+1.4,+1.4,1,2.4,-1.4,23,840,1132,74.2,12,42,28.6,660,783,84.3,168,307,54.7,123,692,20,1,18,259,54,12,5
375,Manuel Schmiedebach,de GER,MID,Union Berlin,30,1988,1.6,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,32,43,74.4,1,1,100.0,25,31,80.6,6,11,54.5,6,30,1,0,0,0,7,0,0
376,Benno Schmitz,de GER,DEF,Köln,24,1994,6.4,0,0,0,1,0,0,0.0,0.16,0.00,0.00,0,0.1,0.1,0.11,-0.1,-0.1,0,0.3,-0.3,7,267,387,69.0,2,17,11.8,184,227,81.1,81,143,56.6,59,225,6,0,0,69,41,8,3
377,Sebastian Schonlau,de GER,DEF,Paderborn 07,24,1994,17.0,2,0,0,8,4,0,50.0,0.47,0.24,0.25,0.50,0.7,0.7,0.09,+1.3,+1.3,0,0.0,0.0,1,921,1024,89.9,7,13,53.8,597,637,93.7,317,374,84.8,196,764,41,0,0,2,23,0,0
378,Alessandro Schöpf,at AUT,MID,Schalke 04,25,1994,5.7,0,0,0,9,2,0,22.2,1.59,0.35,0.00,0.00,1.0,1.0,0.11,-1.0,-1.0,0,0.5,-0.5,2,161,204,78.9,8,16,50.0,144,169,85.2,9,19,47.4,66,128,0,0,0,6,11,2,1
379,Markus Schubert,de GER,GK,Schalke 04,21,1998,4.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,119,187,63.6,0,0,0,61,61,100.0,58,126,46.0,33,122,11,0,0,0,1,0,0
380,Nico Schulz,de GER,DEF,Dortmund,26,1993,6.3,1,0,0,6,1,0,16.7,0.96,0.16,0.17,1.00,0.4,0.4,0.07,+0.6,+0.6,0,0.2,-0.2,3,371,433,85.7,3,14,21.4,325,360,90.3,43,59,72.9,299,83,6,0,0,41,21,4,1
381,Alexander Schwolow,de GER,GK,Freiburg,27,1992,13.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,376,542,69.4,0,1,0.0,196,196,100.0,180,345,52.2,78,389,26,0,0,0,4,0,0
382,Davie Selke,de GER,FWD,Hertha BSC,24,1995,10.6,1,0,0,19,3,0,15.8,1.79,0.28,0.05,0.33,2.6,2.6,0.13,-1.6,-1.6,1,0.5,+0.5,5,141,235,60.0,11,19,57.9,121,192,63.0,9,24,37.5,11,117,0,0,0,1,7,4,0
383,Davie Selke,de GER,FWD,Werder Bremen,24,1995,2.8,0,0,0,6,2,0,33.3,2.17,0.72,0.00,0.00,0.7,0.7,0.12,-0.7,-0.7,0,0.1,-0.1,1,49,64,76.6,5,8,62.5,42,49,85.7,2,7,28.6,5,44,0,0,0,0,1,0,0
384,Suat Serdar,de GER,MID,Schalke 04,22,1997,16.4,7,0,0,34,14,0,41.2,2.07,0.85,0.21,0.50,2.7,2.7,0.08,+4.3,+4.3,0,1.0,-1.0,9,358,459,78.0,10,30,33.3,253,305,83.0,95,124,76.6,51,378,3,4,0,0,40,7,0
385,Khiry Shelton,us USA,FWD,Paderborn 07,26,1993,0.4,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4,4,100.0,0,0,0,4,4,100.0,0,0,0,1,2,0,0,0,0,0,0,0
386,André Silva,pt POR,FWD,Eint Frankfurt,23,1995,8.5,4,0,0,29,14,0,48.3,3.40,1.64,0.14,0.29,4.0,4.0,0.14,0.0,0.0,2,2.5,-0.5,15,169,237,71.3,6,16,37.5,140,182,76.9,23,39,59.0,27,165,1,1,0,2,12,6,1
387,Sarpreet Singh,nz NZL,MID,Bayern Munich,20,1999,0.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,4,5,80.0,0,1,0.0,4,4,100.0,0,0,0,4,1,0,0,0,0,0,0,0
388,Daley Sinkgraven,nl NED,DEF,Leverkusen,24,1995,6.3,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,1,0.5,+0.5,5,395,465,84.9,3,9,33.3,311,342,90.9,81,114,71.1,345,59,7,4,0,43,24,3,1
389,Ellyes Skhiri,tn TUN,MID,Köln,24,1995,18.7,1,0,0,18,3,0,16.7,0.96,0.16,0.06,0.33,1.7,1.7,0.09,-0.7,-0.7,3,1.4,+1.6,14,721,849,84.9,19,31,61.3,556,640,86.9,146,178,82.0,82,692,31,2,0,6,49,14,0
390,Robert Skov,dk DEN,DEF,Hoffenheim,23,1996,18.8,3,0,0,37,11,13,29.7,1.97,0.58,0.08,0.27,1.8,1.8,0.05,+1.2,+1.2,4,3.3,+0.7,35,725,954,76.0,11,31,35.5,585,666,87.8,129,257,50.2,717,68,25,3,45,123,44,24,11
391,Steven Skrzybski,de GER,FWD,Düsseldorf,26,1992,2.0,0,0,0,3,0,0,0.0,1.50,0.00,0.00,0,0.2,0.2,0.07,-0.2,-0.2,0,0.1,-0.1,1,26,34,76.5,2,5,40.0,19,23,82.6,5,6,83.3,8,22,0,0,0,2,2,0,0
392,Dennis Smarsch,de GER,GK,Hertha BSC,20,1999,0.7,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,21,33,63.6,0,0,0,9,9,100.0,12,24,50.0,5,25,3,0,0,0,0,0,0
393,Lasse Sobiech,de GER,DEF,Köln,28,1991,1.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,26,39,66.7,0,0,0,18,26,69.2,8,13,61.5,4,17,3,0,0,0,1,0,0
394,Marcel Sobottka,de GER,MID,Düsseldorf,25,1994,4.1,0,0,0,2,0,0,0.0,0.49,0.00,0.00,0,0.0,0.0,0.02,0.0,0.0,0,0.0,0.0,2,99,125,79.2,2,3,66.7,69,84,82.1,28,38,73.7,20,92,2,0,0,0,7,0,0
395,Yann Sommer,ch SUI,GK,M'gladbach,30,1988,22.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,806,982,82.1,0,0,0,399,403,99.0,407,579,70.3,181,662,41,0,0,0,4,0,0
396,Djibril Sow,ch SUI,MID,Eint Frankfurt,22,1997,15.6,1,0,0,19,2,0,10.5,1.22,0.13,0.05,0.50,1.3,1.3,0.07,-0.3,-0.3,2,1.6,+0.4,23,568,690,82.3,13,34,38.2,406,458,88.6,149,198,75.3,111,517,15,0,16,5,62,12,5
397,Dennis Srbeny,de GER,FWD,Paderborn 07,25,1994,3.9,3,0,0,10,4,0,40.0,2.59,1.03,0.30,0.75,1.2,1.2,0.12,+1.8,+1.8,0,0.1,-0.1,2,52,94,55.3,3,14,21.4,42,66,63.6,7,14,50.0,7,66,2,0,1,1,5,0,0
398,Jerry St. Juste,nl NED,DEF,Mainz 05,22,1996,16.7,2,0,0,8,2,0,25.0,0.48,0.12,0.25,1.00,0.5,0.5,0.06,+1.5,+1.5,1,0.1,+0.9,2,571,643,88.8,8,19,42.1,376,400,94.0,187,224,83.5,49,545,23,0,0,4,30,2,1
399,Kostas Stafylidis,gr GRE,DEF,Hoffenheim,25,1993,4.4,1,0,0,4,2,0,50.0,0.91,0.45,0.25,0.50,0.1,0.1,0.02,+0.9,+0.9,0,0.2,-0.2,3,149,189,78.8,3,6,50.0,113,129,87.6,33,54,61.1,101,32,5,0,0,40,12,5,4
400,Benjamin Stambouli,fr FRA,DEF,Schalke 04,28,1990,9.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,368,460,80.0,3,14,21.4,230,253,90.9,135,193,69.9,92,349,12,1,0,0,31,2,0
401,Niklas Stark,de GER,DEF,Hertha BSC,24,1995,14.8,0,0,0,6,1,0,16.7,0.41,0.07,0.00,0.00,0.5,0.5,0.08,-0.5,-0.5,0,0.6,-0.6,2,546,643,84.9,7,19,36.8,376,413,91.0,163,211,77.3,36,563,23,1,0,2,44,2,0
402,Renato Steffen,ch SUI,FWD,Wolfsburg,27,1991,9.2,4,0,0,16,5,0,31.3,1.75,0.55,0.25,0.80,3.0,3.0,0.19,+1.0,+1.0,1,1.7,-0.7,15,315,417,75.5,8,22,36.4,248,306,81.0,59,89,66.3,313,39,5,0,1,32,18,17,5
403,Zack Steffen,us USA,GK,Düsseldorf,24,1995,17.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.3,-0.3,2,441,620,71.1,2,2,100.0,170,171,99.4,269,447,60.2,42,453,69,0,0,0,7,1,0
404,Lars Stindl,de GER,FWD,M'gladbach,30,1988,6.5,3,1,1,8,3,0,37.5,1.24,0.46,0.25,0.67,2.6,1.9,0.23,+0.4,+0.1,2,1.2,+0.8,11,224,292,76.7,9,25,36.0,176,217,81.1,39,50,78.0,57,208,3,0,2,0,18,2,0
405,Kevin Stöger,at AUT,MID,Düsseldorf,25,1993,4.5,0,0,0,5,2,0,40.0,1.12,0.45,0.00,0.00,0.2,0.2,0.04,-0.2,-0.2,2,0.8,+1.2,9,232,286,81.1,3,8,37.5,152,170,89.4,77,108,71.3,225,43,28,0,6,2,25,4,1
406,Tobias Strobl,de GER,MID,M'gladbach,29,1990,3.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.3,-0.3,2,157,179,87.7,1,4,25.0,109,115,94.8,47,60,78.3,14,158,3,1,0,0,13,0,0
407,Christian Strohdiek,de GER,DEF,Paderborn 07,31,1988,10.0,0,0,0,4,0,0,0.0,0.40,0.00,0.00,0,0.3,0.3,0.08,-0.3,-0.3,2,0.6,+1.4,4,277,377,73.5,0,7,0.0,153,184,83.2,124,186,66.7,45,287,27,1,0,5,27,2,0
408,Neven Subotić,rs SRB,DEF,Union Berlin,30,1988,16.8,1,0,0,12,3,0,25.0,0.72,0.18,0.08,0.33,1.0,1.0,0.09,0.0,0.0,0,0.3,-0.3,5,424,580,73.1,6,20,30.0,246,302,81.5,172,258,66.7,127,377,16,0,0,2,43,2,0
409,Marek Suchý,cz CZE,DEF,Augsburg,31,1988,1.5,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,39,44,88.6,0,2,0.0,31,32,96.9,8,10,80.0,8,33,1,0,0,0,0,0,0
410,Niklas Süle,de GER,DEF,Bayern Munich,23,1995,7.1,0,0,0,6,1,0,16.7,0.84,0.14,0.00,0.00,0.2,0.2,0.04,-0.2,-0.2,1,0.4,+0.6,2,570,612,93.1,2,5,40.0,353,369,95.7,215,238,90.3,117,470,2,1,0,1,44,4,0
411,Markus Suttner,at AUT,DEF,Düsseldorf,32,1987,8.1,0,0,0,5,0,1,0.0,0.62,0.00,0.00,0,0.1,0.1,0.02,-0.1,-0.1,1,0.3,+0.7,7,282,400,70.5,1,16,6.3,203,240,84.6,78,144,54.2,284,31,13,1,13,60,29,7,2
412,Ádám Szalai,hu HUN,FWD,Mainz 05,31,1987,11.5,1,0,0,25,8,0,32.0,2.17,0.69,0.04,0.13,4.0,4.0,0.16,-3.0,-3.0,1,0.7,+0.3,10,171,263,65.0,15,23,65.2,139,208,66.8,17,32,53.1,32,152,0,1,0,1,11,1,0
413,Jonathan Tah,de GER,DEF,Leverkusen,23,1996,18.0,0,0,0,5,1,0,20.0,0.28,0.06,0.00,0.00,0.2,0.2,0.04,-0.2,-0.2,1,0.5,+0.5,4,1379,1536,89.8,12,27,44.4,882,931,94.7,485,578,83.9,247,1206,37,0,0,1,81,5,1
414,Edmond Tapsoba,bf BFA,DEF,Leverkusen,20,1999,3.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,277,302,91.7,0,2,0.0,156,170,91.8,121,130,93.1,34,253,8,1,0,0,11,0,0
415,Georg Teigl,at AUT,DEF,Augsburg,28,1991,1.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,19,24,79.2,0,2,0.0,16,16,100.0,3,6,50.0,3,15,2,0,0,4,0,0,0
416,Bernard Tekpetey,gh GHA,FWD,Düsseldorf,21,1997,5.0,0,0,0,11,1,0,9.1,2.20,0.20,0.00,0.00,0.5,0.5,0.05,-0.5,-0.5,1,0.3,+0.7,4,63,103,61.2,2,12,16.7,45,70,64.3,16,21,76.2,16,74,0,1,0,5,9,2,1
417,Lino Tempelmann,de GER,MID,Freiburg,20,1999,0.4,0,0,0,1,0,0,0.0,2.65,0.00,0.00,0,0.0,0.0,0.04,0.0,0.0,0,0.0,0.0,0,7,10,70.0,0,0,0,5,8,62.5,2,2,100.0,3,7,0,0,0,0,0,0,0
418,Simon Terodde,de GER,FWD,Köln,31,1988,8.5,3,0,0,36,11,0,30.6,4.24,1.30,0.08,0.27,6.5,6.5,0.18,-3.5,-3.5,1,0.6,+0.4,5,94,150,62.7,3,12,25.0,78,119,65.5,13,19,68.4,25,75,0,1,0,2,6,3,0
419,Niclas Thiede,de GER,GK,Freiburg,20,1999,0.8,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,32,41,78.0,0,0,0,24,24,100.0,8,17,47.1,22,8,2,0,0,0,1,0,0
420,Jan Thielmann,de GER,FWD,Köln,17,2002,3.6,0,0,0,6,2,0,33.3,1.68,0.56,0.00,0.00,0.4,0.4,0.07,-0.4,-0.4,1,0.1,+0.9,2,66,95,69.5,1,7,14.3,52,67,77.6,13,21,61.9,8,73,0,0,0,3,2,3,1
421,Erik Thommy,de GER,MID,Düsseldorf,24,1994,15.7,4,0,0,30,12,1,40.0,1.91,0.76,0.13,0.33,2.3,2.3,0.08,+1.7,+1.7,4,2.9,+1.1,28,366,530,69.1,9,38,23.7,270,329,82.1,87,163,53.4,108,376,22,1,36,17,28,14,7
422,Marcus Thuram,fr FRA,FWD,M'gladbach,21,1997,18.2,6,0,0,43,27,0,62.8,2.36,1.48,0.14,0.22,7.0,7.0,0.16,-1.0,-1.0,8,5.7,+2.3,22,364,522,69.7,23,51,45.1,315,413,76.3,26,58,44.8,79,357,1,2,0,4,14,11,0
423,Marcel Tisserand,cd COD,DEF,Wolfsburg,26,1993,13.4,1,0,0,8,2,0,25.0,0.60,0.15,0.13,0.50,1.0,1.0,0.12,0.0,0.0,1,0.2,+0.8,3,559,719,77.7,5,15,33.3,354,407,87.0,200,297,67.3,83,570,24,1,0,5,53,5,1
424,Jean-Clair Todibo,fr FRA,DEF,Schalke 04,19,1999,1.3,0,0,0,2,1,0,50.0,1.55,0.78,0.00,0.00,0.1,0.1,0.07,-0.1,-0.1,0,0.1,-0.1,1,94,109,86.2,1,1,100.0,58,61,95.1,35,47,74.5,5,97,2,0,0,1,9,0,0
425,Corentin Tolisso,fr FRA,MID,Bayern Munich,24,1994,6.6,1,0,0,15,3,0,20.0,2.28,0.46,0.07,0.33,1.3,1.3,0.09,-0.3,-0.3,1,1.2,-0.2,10,456,518,88.0,5,16,31.3,331,363,91.2,120,139,86.3,45,448,9,1,0,1,64,9,1
426,Ömer Toprak,tr TUR,DEF,Werder Bremen,30,1989,8.0,0,0,0,5,1,0,20.0,0.63,0.13,0.00,0.00,0.3,0.3,0.06,-0.3,-0.3,0,0.0,0.0,0,421,473,89.0,2,5,40.0,301,321,93.8,118,147,80.3,117,328,22,0,0,4,22,2,1
427,Lucas Torró,es ESP,MID,Eint Frankfurt,25,1994,1.5,0,0,0,2,0,0,0.0,1.31,0.00,0.00,0,0.1,0.1,0.04,-0.1,-0.1,0,0.0,0.0,1,61,68,89.7,0,0,0,47,49,95.9,14,19,73.7,6,54,3,0,0,0,8,1,0
428,Jordan Torunarigha,de GER,DEF,Hertha BSC,21,1997,5.2,1,0,0,1,1,0,100.0,0.19,0.19,1.00,1.00,0.0,0.0,0.03,+1.0,+1.0,0,0.0,0.0,1,170,204,83.3,2,5,40.0,116,128,90.6,52,71,73.2,148,37,8,0,0,0,13,0,0
429,Almamy Touré,ml MLI,DEF,Eint Frankfurt,23,1996,11.2,1,0,0,10,3,0,30.0,0.89,0.27,0.10,0.33,1.5,1.5,0.15,-0.5,-0.5,3,1.5,+1.5,14,325,462,70.3,5,15,33.3,261,328,79.6,59,119,49.6,51,314,1,0,0,46,36,8,3
430,Ibrahima Traoré,gn GUI,FWD,M'gladbach,31,1988,0.1,0,0,0,1,0,1,0.0,6.92,0.00,0.00,0,0.1,0.1,0.06,-0.1,-0.1,0,0.0,0.0,0,3,3,100.0,0,0,0,3,3,100.0,0,0,0,2,1,0,0,0,0,0,0,0
431,Kevin Trapp,de GER,GK,Eint Frankfurt,29,1990,12.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,353,490,72.0,3,3,100.0,173,174,99.4,177,313,56.5,72,335,36,1,0,1,11,0,0
432,Christopher Trimmel,at AUT,DEF,Union Berlin,32,1987,20.8,0,0,0,2,2,0,100.0,0.10,0.10,0.00,0.00,0.1,0.1,0.05,-0.1,-0.1,4,3.6,+0.4,46,675,981,68.8,8,39,20.5,475,550,86.4,192,392,49.0,96,619,68,0,76,207,37,10,6
433,Anthony Ujah,ng NGA,FWD,Union Berlin,28,1990,6.7,2,0,0,14,4,0,28.6,2.10,0.60,0.14,0.50,1.5,1.5,0.11,+0.5,+0.5,0,0.3,-0.3,5,112,175,64.0,5,16,31.3,92,133,69.2,15,26,57.7,23,94,0,1,0,1,11,3,0
434,Sven Ulreich,de GER,GK,Bayern Munich,30,1988,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Dayot Upamecano,fr FRA,DEF,RB Leipzig,20,1998,18.6,0,0,0,14,4,0,28.6,0.75,0.22,0.00,0.00,1.8,1.8,0.14,-1.8,-1.8,0,0.8,-0.8,6,1234,1376,89.7,8,18,44.4,780,839,93.0,446,519,85.9,179,1121,33,2,0,2,121,6,0
